simTime,stationId,longitude(10^-7*degree),latitude(10^-7*degree),heading(10^-1*degree),speed(10^-2*meter/sec),driveDirection(0:forward,1:backward),acceleration(meter/sec^2),curvature(10^-4*meter^-1),yawRate(10^-2*degree/sec)
3.8,2357136044,327848790,398912870,900,570,0,2.431781644,0,0
3.81,2357136044,327848800,398912870,900,572,0,2.078133015,0,0
3.82,2357136044,327848810,398912870,900,574,0,2.022982044,0,0
3.83,2357136044,327848810,398912870,900,576,0,2.30046441,0,0
3.84,2357136044,327848820,398912870,900,579,0,2.493827461,0,0
3.85,2357136044,327848830,398912870,900,581,0,2.548290517,0,0
3.86,2357136044,327848830,398912870,900,583,0,2.037470772,0,0
3.87,2357136044,327848840,398912870,900,585,0,1.834202735,0,0
3.88,2357136044,327848850,398912870,900,587,0,1.974025161,0,0
3.89,2357136044,327848850,398912870,900,589,0,2.026457795,0,0
3.9,2357136044,327848860,398912870,900,591,0,1.49844849,0,0
3.91,2357136044,327848870,398912870,900,593,0,2.378279824,0,0
3.92,2357136044,327848880,398912870,900,595,0,2.004468322,0,0
3.93,2357136044,327848880,398912870,900,597,0,1.949064324,0,0
3.94,2357136044,327848890,398912870,900,599,0,1.999178887,0,0
3.95,2357136044,327848900,398912870,900,601,0,2.259506679,0,0
3.96,2357136044,327848900,398912870,900,603,0,1.749457657,0,0
3.97,2357136044,327848910,398912870,900,605,0,2.130902114,0,0
3.98,2357136044,327848920,398912870,900,607,0,1.313312939,0,0
3.99,2357136044,327848920,398912870,900,608,0,1.830409177,0,0
4,2357136044,327848930,398912870,900,611,0,2.313921453,0,0
4.01,2357136044,327848940,398912870,900,612,0,1.579458145,0,0
4.02,2357136044,327848950,398912870,900,614,0,2.033539842,0,0
4.03,2357136044,327848950,398912870,900,617,0,2.399135765,0,0
4.04,2357136044,327848960,398912870,900,618,0,1.759266826,0,0
4.05,2357136044,327848970,398912870,900,621,0,2.592685838,0,0
4.06,2357136044,327848970,398912870,900,623,0,2.357645205,0,0
4.07,2357136044,327848980,398912870,900,626,0,2.32881622,0,0
4.08,2357136044,327848990,398912870,900,628,0,2.026263461,0,0
4.09,2357136044,327849000,398912870,900,630,0,2.498104201,0,0
4.1,2357136044,327849000,398912870,900,633,0,2.293698824,0,0
4.11,2357136044,327849010,398912870,900,634,0,1.330270477,0,0
4.12,2357136044,327849020,398912870,900,636,0,2.000631255,0,0
4.13,2357136044,327849030,398912870,900,638,0,1.693508272,0,0
4.14,2357136044,327849030,398912870,900,639,0,1.810520278,0,0
4.15,2357136044,327849040,398912870,900,642,0,2.528199812,0,0
4.16,2357136044,327849050,398912870,900,644,0,1.717326508,0,0
4.17,2357136044,327849060,398912870,900,645,0,1.373823541,0,0
4.18,2357136044,327849060,398912870,900,647,0,1.538919119,0,0
4.19,2357136044,327849070,398912870,900,649,0,2.437168448,0,0
4.2,2357136044,327849080,398912870,900,651,0,2.234987583,0,0
4.21,2357136044,327849090,398912870,900,653,0,1.525320472,0,0
4.22,2357136044,327849090,398912870,900,655,0,2.082943793,0,0
4.23,2357136044,327849100,398912870,900,656,0,1.397245052,0,0
4.24,2357136044,327849110,398912870,900,658,0,1.896635927,0,0
4.25,2357136044,327849120,398912870,900,660,0,2.268280836,0,0
4.26,2357136044,327849130,398912870,900,663,0,2.357087308,0,0
4.27,2357136044,327849130,398912870,900,665,0,1.87397442,0,0
4.28,2357136044,327849140,398912870,900,666,0,1.33387552,0,0
4.29,2357136044,327849150,398912870,900,667,0,1.302640207,0,0
4.3,2357136044,327849160,398912870,900,669,0,2.258635672,0,0
4.31,2357136044,327849160,398912870,900,672,0,2.214666272,0,0
4.32,2357136044,327849170,398912870,900,673,0,1.438201065,0,0
4.33,2357136044,327849180,398912870,900,675,0,2.268030424,0,0
4.34,2357136044,327849190,398912870,900,678,0,2.193822367,0,0
4.35,2357136044,327849200,398912870,900,679,0,1.353339846,0,0
4.36,2357136044,327849200,398912870,900,680,0,1.489245566,0,0
4.37,2357136044,327849210,398912870,900,682,0,1.334232654,0,0
4.38,2357136044,327849220,398912870,900,684,0,2.567345676,0,0
4.39,2357136044,327849230,398912870,900,687,0,2.343187889,0,0
4.4,2357136044,327849240,398912870,900,688,0,1.697024338,0,0
4.41,2357136044,327849240,398912870,900,691,0,2.158926111,0,0
4.42,2357136044,327849250,398912870,900,692,0,1.485229646,0,0
4.43,2357136044,327849260,398912870,900,694,0,1.877261145,0,0
4.44,2357136044,327849270,398912870,900,696,0,2.581027327,0,0
4.45,2357136044,327849280,398912870,900,698,0,1.824477085,0,0
4.46,2357136044,327849290,398912870,900,700,0,1.677075583,0,0
4.47,2357136044,327849290,398912870,900,703,0,2.547863399,0,0
4.48,2357136044,327849300,398912870,900,705,0,2.40112165,0,0
4.49,2357136044,327849310,398912870,900,707,0,2.427119338,0,0
4.5,2357136044,327849320,398912870,900,709,0,1.999404124,0,0
4.51,2357136044,327849330,398912870,900,712,0,2.219599904,0,0
4.52,2357136044,327849330,398912880,900,714,0,2.54555492,0,0
4.53,2357136044,327849340,398912880,900,717,0,2.553693124,0,0
4.54,2357136044,327849350,398912880,900,718,0,1.502021565,0,0
4.55,2357136044,327849360,398912880,900,720,0,1.521775778,0,0
4.56,2357136044,327849370,398912880,900,722,0,2.194474782,0,0
4.57,2357136044,327849380,398912880,900,723,0,1.398359892,0,0
4.58,2357136044,327849390,398912880,900,725,0,1.33759524,0,0
